barcode,barcode_apostrophe,CatNo,Artist,Title,ReleaseDate,LabelCode,DeletionType,StockOnHand,StockAllocated,StockFaulty,StockConsignment,BackorderTotal,FormatCode,Units,UKDealer,Sales_ThisWeek,Sales_LastWeek,Sales_ThisMonth,Sales_LastMonth,Sales_2MonthsAgo,Sales_3MonthsAgo,Sales_ThisYear,Sales_LastYear,Sales_AllTime,ManufacturedInternally,LabelName,SubLabelName,DeletedDate,OnOrder,Variant
8.40402E+11,'0840401700020,CDLB1459,ULTRAVOX,DELETED - LAMENT (DELUXE EDITI,06/09/2024,CHRR,2,0,0,6,23,0,CDBX,8,45.99,0,0,0,0,5,1,205,2870,3075,No,CHRYSALIS RECORDS,,10/12/2024,0,"12 Box, 8 Disc, booklet & Unseen Photographs"
8.40402E+11,'0840401700013,CDLL1459,ULTRAVOX,DELETED - LAMENT (DELUXE EDITI,06/09/2024,CHRR,1,94,0,3,123,0,LP,5,45.99,2,0,2,5,5,26,105,1159,1264,No,CHRYSALIS RECORDS,,25/03/2025,0,Clear
8.40402E+11,'0840401700006,CDLH1459,ULTRAVOX,LAMENT (DELUXE EDITION),06/09/2024,CHRR,,511,0,4,120,0,LP,2,20.99,4,1,5,9,12,15,145,922,1067,No,CHRYSALIS RECORDS,,,0,Etched B Sides
16998555811,'016998555811,TB55581,COOLIO,FANTASTIC VOYAGE,02/08/2024,TOMB,,-1,3,33,17,4,7,1,6.99,3,0,3,9,21,31,120,306,426,No,TOMMY BOY RECORDS,,,0,Black vinyl
8.40402E+11,'840401704035,RMM5902,THE SPINNERS,FULL CIRCLE,24/05/2024,RRRS,,129,0,0,92,0,CD,1,8.99,0,0,0,2,4,5,20,171,191,No,RESERVOIR RECORDINGS,,,0,4 panel wallet 8 page booklet
16998555613,'016998555613,TB55561,NAUGHTY BY NATURE,O.P.P. / UPTOWN ANTHEM,06/09/2024,TOMB,,0,4,0,0,3,7,1,6.99,0,0,0,0,1,11,154,513,667,No,TOMMY BOY RECORDS,,,0,
8.59401E+11,'859401005301,RAMB1702B1,THE MARSHALL TUCKER BAND,MARSHALL TUCKER BAND,02/12/2022,RNRS,,0,0,0,0,0,LP,1,14.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,Yellow
8.59401E+11,'859401005134,RAMB17042,THE MARSHALL TUCKER BAND,CAROLINA DREAMS TOUR 77,20/10/2017,RNRS,,0,0,0,0,0,CD,1,13.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005141,RAMB17052,THE MARSHALL TUCKER BAND,LIVE ON LONG ISLAND,10/11/2017,RNRS,,0,0,0,0,0,CD,1,11.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005158,RAMB17062,THE MARSHALL TUCKER BAND,ANTHOLOGY THE FIRST 30 YEARS,01/12/2017,RNRS,,0,0,0,0,0,CD,1,11.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005172,RAMB18011,THE MARSHALL TUCKER BAND,GREATEST HITS,21/09/2018,RNRS,,0,0,0,0,0,LP,2,14.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005264,RAMB190611,THE MARSHALL TUCKER BAND,NEW YEARS IN NEW ORLEANS - RO,28/11/2019,RNRS,,0,0,0,0,0,LP,1,14.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
7.98234E+11,'798234078352,RAMB23011,THE MARSHALL TUCKER BAND,NEW LIFE,01/03/2024,RNRS,,0,0,0,0,0,LP,1,14.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,Blue Smoke
8.26663E+11,'826663165623,RAMB316562,THE MARSHALL TUCKER BAND,STOMPIN ROOM ONLY,04/11/2003,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.09289E+11,'809289140427,RAMB140422,THE MARSHALL TUCKER BAND,"LIVE ENGLISHTOWN NJ SEPT. 3, 1",14/10/2014,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26664E+11,'826663976434,RAMB976432,THE MARSHALL TUCKER BAND,WHERE THE COUNTRY BOY BELONGS,28/02/2006,RNRS,,0,0,0,0,0,CD,1,11.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005165,RAMB17072,THE MARSHALL TUCKER BAND,DEDICATED,22/12/2017,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005127,RAMB17032,THE MARSHALL TUCKER BAND,TENTH,10/11/2017,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26663E+11,'826663107968,RAMB310792,CHRIS HICKS,DOG EAT DOG WORLD,26/02/2008,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005073,RAMB15072,THE MARSHALL TUCKER BAND,LONG HARD RIDE,26/10/2018,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
15095970725,'015095970725,RAMB97072,THE MARSHALL TUCKER BAND,TUCKERIZED,16/11/1999,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26663E+11,'826663094022,RAMB309402,THE MARSHALL TUCKER BAND,GREETINGS FROM SOUTH CAROLINA,19/07/2005,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
15095970527,'015095970527,RAMB97052,THE MARSHALL TUCKER BAND,RUNNING LIKE THE WIND,16/11/1999,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005271,RAMB190622,THE MARSHALL TUCKER BAND,NEW YEARS IN NEW ORLEANS - RO,28/11/2019,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26663E+11,'826663105360,RAMB310532,THE MARSHALL TUCKER BAND,NEXT ADVENTURE,19/06/2007,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26664E+11,'826663746327,RAMB374632,THE MARSHALL TUCKER BAND,CAROLINA CHRISTMAS,08/11/2005,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26664E+11,'826663748420,RAMB374842,THE MARSHALL TUCKER BAND,BEYOND THE HORIZON,11/05/2004,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26664E+11,'826663754322,RAMB375432,THE MARSHALL TUCKER BAND,TOGETHER FOREVER,11/05/2004,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
15095971128,'015095971128,RAMB97112,THE MARSHALL TUCKER BAND,STILL SMOKIN,16/11/1999,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
15095971326,'015095971326,RAMB97132,THE MARSHALL TUCKER BAND,WALK OUTSIDE THE LINES,16/11/1999,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.10099E+11,'0810098501392,CDLP1394,ULTRAVOX,QUARTET [PICTURE DISC],07/07/2023,CHRR,,173,2,0,10,0,LP,1,13.99,4,0,4,2,5,6,58,103,161,No,CHRYSALIS RECORDS,,,0,Picture Disc
8.40402E+11,'840401718575,FGR3431,THE COOL KIDS,HI TOP FADE,07/11/2025,FSGD,,150,0,0,0,3,LP,2,14.99,0,0,0,0,0,0,0,0,0,No,FOOL'S GOLD,,,0,"LP x 2, in a gatefold jacket"
16998555927,'016998555927,TB55592,AMBER,AMBER (25TH ANNIVERSARY),31/05/2024,TOMB,,44,0,0,24,0,CD,1,11.99,0,0,0,2,1,1,9,65,74,No,TOMMY BOY RECORDS,,,0,
8.40402E+11,'0840401703731,CRC1640,SHOP ASSISTANTS,WILL ANYTHING HAPPEN,26/07/2024,CHRR,,131,4,1,145,0,CD,2,9.99,1,3,2,19,10,21,138,795,933,No,CHRYSALIS RECORDS,,,0,2CD Expanded Edition
8.40402E+11,'0840401701065,CRV1640,SHOP ASSISTANTS,WILL ANYTHING HAPPEN,26/07/2024,CHRR,,194,1,14,55,0,LP,1,15.99,2,1,2,1,6,12,106,382,488,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401701072,CRVX1640,SHOP ASSISTANTS,DELETED - WILL ANYTHING HAPPEN,26/07/2024,CHRR,4,0,0,23,0,0,LP,1,16.99,0,0,0,0,0,0,0,479,479,No,CHRYSALIS RECORDS,,19/11/2024,0,"ROUGH TRADE & MONORAIL EXCLUSIVE, Clear"
16998100707,'016998100707,TB10070,AFRIKA BAMBAATAA & SOULSONIC F,PLANET ROCK - THE ALBUM,16/08/2024,TOMB,,130,1,6,91,0,LP,1,23.99,4,4,8,66,134,135,468,609,1077,No,TOMMY BOY RECORDS,,,0,Clear with 3 colour splatter
16998100738,'016998100738,TB10073,AFRIKA BAMBAATAA & SOULSONIC F,PLANET ROCK - THE ALBUM,30/08/2024,TOMB,,107,5,0,235,0,CD,1,12.99,9,0,9,11,38,41,220,372,592,No,TOMMY BOY RECORDS,,,0,
5.06052E+12,'5060516098309,CDLP1338,ULTRAVOX,RAGE IN EDEN [PICTURE DISC],30/09/2022,CHRR,,561,0,2,0,0,LP,1,13.99,0,0,0,7,4,4,32,162,194,No,CHRYSALIS RECORDS,,,0,Picture Disc
8.40402E+11,'0840401704387,CRC1053,STEELEYE SPAN,NOW WE ARE SIX (50TH ANNIVERS),12/07/2024,CHRR,,1410,11,0,210,0,CD,1,8.99,6,1,7,10,13,6,97,527,624,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401702802,CRV1053,STEELEYE SPAN,NOW WE ARE SIX (50TH ANNIVERS),19/07/2024,CHRR,,1339,1,7,114,0,LP,1,16.99,0,1,1,5,3,3,41,224,265,No,CHRYSALIS RECORDS,,,0,Clear
8.40402E+11,'0840401703922,CHRTTH5008,THE SPECIAL AKA,IN THE STUDIO,22/11/2024,CHRR,,3411,0,23,227,0,LP,2,18.99,0,1,1,10,10,22,196,647,843,No,CHRYSALIS RECORDS,,,0,
8.10099E+11,'0810098509787,CHRH1669,RUNRIG,THE CUTTER & THE CLAN,26/07/2024,CHRR,,303,1,8,84,0,LP,1,16.99,13,2,15,20,26,25,269,789,1058,No,CHRYSALIS RECORDS,,,0,Clear
8.40402E+11,'0840401704578,CHRC1669,RUNRIG,THE CUTTER & THE CLAN,26/07/2024,CHRR,,0,17,1,366,16,CD,2,9.99,2,2,4,31,33,28,293,937,1230,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401718728,CHRVX1271,UFO,PHENOMENON,17/10/2025,CHRR,,188,0,0,562,16,LP,1,16.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,EU ONLY - Powder Blue
0,'000000000000,10191,THE BOBBY DEEMO BAND,DELETED - RAP THE NIGHT AWAY,27/02/2026,AMHE,4,0,0,0,0,0,LP,1,16.99,0,0,0,0,0,0,0,0,0,No,AMHERST RECORDS,,03/10/2025,0,45th Anniversary remastered
8.40402E+11,'0840401702819,CRC1326,IAN HUNTER,SHORT BACK N SIDES,25/10/2024,CHRR,,623,0,0,95,0,CD,2,9.99,1,1,1,7,11,6,154,521,675,No,CHRYSALIS RECORDS,,,0,
8.10099E+11,'0810098501866,CRVX1214,IAN HUNTER,YOURE NEVER ALONE WITH A,25/10/2024,CHRR,,1151,0,14,64,0,LP,2,19.99,5,0,5,13,4,7,90,438,528,No,CHRYSALIS RECORDS,,,0,Green
8.40402E+11,'0840401702840,CRV1182,UFO,OBSESSION [2024 REMASTER],22/11/2024,CHRR,,0,5,19,172,2,LP,3,22.99,0,1,1,2,30,13,449,1493,1942,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401702833,CRC1182,UFO,OBSESSION [2024 REMASTER],22/11/2024,CHRR,,587,39,2,151,0,CDBX,2,10.99,19,4,22,110,55,90,920,2608,3528,No,CHRYSALIS RECORDS,,,0,
8.10099E+11,'0810098501873,CRVX1326,IAN HUNTER,SHORT BACK N SIDES,25/10/2024,CHRR,,399,1,11,72,0,LP,2,19.99,2,0,2,8,4,6,60,325,385,No,CHRYSALIS RECORDS,,,0,Yellow
8.40402E+11,'0840401701768,CRV1661,CARTER THE UNSTOPPABLE SEX MAC,POST HISTORIC MONSTERS,23/08/2024,CHRR,,348,3,14,80,0,LP2,2,20.99,0,0,0,4,4,9,44,625,669,No,CHRYSALIS RECORDS,,,0,Red / Clear
51617203612,'051617203612,AR20361,SPYRO GYRA,JUBILEE,08/11/2024,AMHE,,733,66,0,7,0,LP2,2,23.99,4,0,4,7,20,30,97,56,153,No,AMHERST RECORDS,,,0,"Coloured vinyl, photo booklet"
51617203629,'051617203629,AR20362,SPYRO GYRA,JUBILEE,08/11/2024,AMHE,,897,0,1,16,0,CD,2,10.99,2,2,3,7,26,43,182,165,347,No,AMHERST RECORDS,,,0,
8.40402E+11,'0840401702673,CRC1674,PETER COX,THE DEEP DIVE - ANTHOLOGY,06/09/2024,CHRR,,864,2,0,160,0,CD,1,8.99,0,0,0,8,5,1,45,329,374,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401701782,CRC1661,CARTER THE UNSTOPPABLE SEX MAC,POST HISTORIC MONSTERS,23/08/2024,CHRR,,895,18,0,144,0,CDBX,4,14.99,3,1,4,8,8,14,98,669,767,No,CHRYSALIS RECORDS,,,0,3CD & DVD
8.40402E+11,'0840401705032,CDLTTC5001,THE SPECIALS,DELETED - SPECIALS,19/10/2024,CHRR,1,0,0,20,38,9,LP,1,16.99,0,0,0,6,4,8,328,2600,2928,No,CHRYSALIS RECORDS,,25/03/2025,0,National Album Day 2024 - Clear LP
8.40402E+11,'0840401707555,CDLTTW5001,THE SPECIALS,SPECIALS,18/10/2024,CHRR,,1352,6,0,28,0,LP,1,16.99,28,6,34,54,14,52,332,154,486,No,CHRYSALIS RECORDS,,,0,EX-NAD2024 Clear Vinyl
8.40402E+11,'0840401708682,CRCX1674,PETER COX,DELETED - THE DEEP DIVE - ANTH,06/09/2024,CHRR,4,0,0,0,0,0,CD,1,8.99,0,0,0,0,0,0,0,251,251,No,CHRYSALIS RECORDS,,19/11/2024,0,Amazon Signed Exclusive
8.40402E+11,'0840401702468,CDLR1459,ULTRAVOX,LAMENT,29/11/2024,CHRR,,317,0,4,130,0,LP,2,20.99,0,3,2,14,23,14,411,1412,1823,No,CHRYSALIS RECORDS,,,0,BF2024 CLEAR VINYL
8.40402E+11,'0840401702475,CDLC1459,ULTRAVOX,LAMENT,29/11/2024,CHRR,,1952,0,2,18,0,CD,2,9.99,4,4,8,30,52,34,836,1059,1895,No,CHRYSALIS RECORDS,,,0,BF2024
16998557129,'016998557129,TB55712,NAUGHTY BY NATURE,THE NAUGHTIEST,04/10/2024,TOMB,,1420,0,0,220,0,CD,1,12.99,2,1,3,5,8,19,109,145,254,No,TOMMY BOY RECORDS,,,0,
16998557112,'016998557112,TB55711,NAUGHTY BY NATURE,THE NAUGHTIEST,04/10/2024,TOMB,,753,7,22,69,0,LP,1,17.99,22,3,24,65,134,151,621,466,1087,No,TOMMY BOY RECORDS,,,0,Red LP
8.40402E+11,'0840401718537,CHRV1271,UFO,PHENOMENON,18/10/2025,CHRR,,144,546,0,50,0,LP,1,16.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,NAD2025
8.10099E+11,'0810098500173,CHRC1517,PAUL HARDCASTLE,PAUL HARDCASTLE,12/04/2025,CHRR,,26,2,2,41,0,LP,1,16.99,1,4,1,8,6,10,781,0,781,No,CHRYSALIS RECORDS,,,0,RSD2025
8.40402E+11,'0840401708033,FESTCD1,MIDGE URE,LIVE AT THE ROYAL ALBERT HALL,08/11/2024,CHRR,,634,0,5,152,0,CD,3,17.99,8,2,10,37,34,30,554,1643,2197,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401708026,FESTLP1,MIDGE URE,LIVE AT THE ROYAL ALBERT HALL,08/11/2024,CHRR,,385,3,41,80,0,LP,3,25.99,1,0,1,12,5,8,237,707,944,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401715581,CRV2016,CARTER THE UNSTOPPABLE SEX MAC,AVON CALLING! LIVE,28/11/2025,CHRR,,1001,0,0,0,8,LP,2,18.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,BF2025 2LP
8.40402E+11,'0840401702536,CHENX5,THE WATERBOYS,FISHERMANS BLUES,19/10/2024,CHRR,,580,5,37,65,0,LP,1,16.99,0,12,10,57,51,50,589,1716,2305,No,CHRYSALIS RECORDS,,,0,"National Album Day 2024, Yellow Vinyl"
8.40402E+11,'0840401707548,CHENW5,THE WATERBOYS,FISHERMANS BLUES,18/10/2024,CHRR,,1342,0,3,39,0,LP,1,16.99,24,0,24,31,33,40,314,177,491,No,CHRYSALIS RECORDS,,,0,Export Only - Yellow
8.10099E+11,'0810098507486,CHRB1133,GENTLE GIANT,PLAYING THE FOOL,02/05/2025,CHRR,,295,48,1,54,0,CD,3,14.99,69,13,78,308,243,281,2289,0,2289,No,CHRYSALIS RECORDS,,,0,2CD + BR
8.40402E+11,'0840401712092,CHRC1133,GENTLE GIANT,PLAYING THE FOOL,02/05/2025,CHRR,,122,5,2,129,0,CD,2,10.99,61,7,63,128,310,449,2565,0,2565,No,CHRYSALIS RECORDS,,,0,2CD
8.40402E+11,'0840401710326,CDLZ1459,ULTRAVOX,LAMENT (DELUXE) CLAMSHELL,13/06/2025,CHRR,,115,3,0,135,0,CDBX,8,26.99,26,4,28,98,208,257,969,0,969,No,CHRYSALIS RECORDS,,,0,"7CD/1DVD, Clamshell Version"
16998104019,'016998104019,TB10401,TKA,GREATEST HITS,18/04/2025,TOMB,,477,1,0,8,0,LP,2,19.99,0,0,0,0,0,0,13,0,13,No,TOMMY BOY RECORDS,,,0,Black
16998104026,'016998104026,TB10402,TKA,GREATEST HITS,28/03/2025,TOMB,,445,1,0,16,0,CD,1,9.99,0,0,0,1,1,0,11,0,11,No,TOMMY BOY RECORDS,,,0,
16998541418,'016998541418,TB54141,HOUSE OF PAIN,JUMP AROUND/HOUSE OF PAIN ANTH,10/01/2025,TOMB,,168,8,0,39,0,7,1,6.99,14,13,24,204,89,50,1046,9,1055,No,TOMMY BOY RECORDS,,,0,
8.40402E+11,'0840401714638,CRV1899,SPLIT ENZ,ENZYCLOPEDIA,14/11/2025,CHRR,,1097,0,0,100,17,LP,3,30.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401714645,CRC1899,SPLIT ENZ,ENZYCLOPEDIA,14/11/2025,CHRR,,1392,0,0,150,18,CD,5,30.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401709771,IDAHO290CD,NERINA PALLOT,A PSALM FOR EMILY SALVI,15/11/2024,CHRR,,0,0,0,61,0,CD,1,8.99,0,2,2,6,1,2,57,338,395,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401709764,IDAHO290V,NERINA PALLOT,A PSALM FOR EMILY SALVI,15/11/2024,CHRR,,370,3,1,49,0,LP,1,19.99,0,0,0,1,0,0,8,124,132,No,CHRYSALIS RECORDS,,,0,
16998556818,'016998556818,TB55681,COOLIO,GREATEST HITS,31/01/2025,TOMB,,773,124,3,130,0,LP,1,17.99,10,3,11,31,32,37,877,0,877,No,TOMMY BOY RECORDS,,,0,Yellow
16998556825,'016998556825,TB55682,COOLIO,GREATEST HITS,31/01/2025,TOMB,,1318,0,0,127,0,CD,1,12.99,6,0,6,6,4,15,317,0,317,No,TOMMY BOY RECORDS,,,0,
16998556917,'016998556917,TB55691,FORCE M.D.S,TENDER LOVE/LOVE IS A HOUSE,31/01/2025,TOMB,,112,0,1,1,0,7,1,10.99,0,0,0,0,4,0,86,0,86,No,TOMMY BOY RECORDS,,,0,"Red, heart shaped vinyl"
8.10099E+11,'0810098502726,CRV1553,TOUMANI DIABATE,KAIRA,31/01/2025,CHRR,,876,1,1,78,0,LP,1,15.99,5,1,6,7,7,7,283,0,283,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401708569,CRC1553,TOUMANI DIABATE,KAIRA,31/01/2025,CHRR,,302,1,0,99,0,CD,1,7.99,6,0,6,11,18,20,451,0,451,No,CHRYSALIS RECORDS,,,0,
8.59401E+11,'859401005004,RAMB15002,THE MARSHALL TUCKER BAND,NEW LIFE,20/07/2018,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005011,RAMB15012,THE MARSHALL TUCKER BAND,WAY OUT WEST LIVE IN SAN FRAN,13/10/2017,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005028,RAMB15022,THE MARSHALL TUCKER BAND,MARSHALL TUCKER BAND,10/11/2017,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005035,RAMB1503DVD,THE MARSHALL TUCKER BAND,LIVE FROM THE GARDEN STATE 198,24/11/2017,RNRS,,0,0,0,0,0,DVD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005059,RAMB15052,THE MARSHALL TUCKER BAND,WHERE WE ALL BELONG,06/07/2018,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005066,RAMB15062,THE MARSHALL TUCKER BAND,CAROLINA DREAMS,14/07/2017,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005080,RAMB15082,THE MARSHALL TUCKER BAND,STOMPIN ROOM ONLY,13/10/2017,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005103,RAMB15102,THE MARSHALL TUCKER BAND,LIVE IN THE UK 1976,30/10/2015,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005097,RAMB17012,THE MARSHALL TUCKER BAND,HALL OF FAME CONCERT,05/05/2017,RNRS,,0,0,0,0,0,CD,1,10.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.59401E+11,'859401005042,RAMB15042,THE MARSHALL TUCKER BAND,SEARCHIN FOR A RAINBOW,02/02/2018,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.26663E+11,'826663123531,RAMB123532,THE MARSHALL TUCKER BAND,SOUL OF THE SOUTH,05/04/2011,RNRS,,0,0,0,0,0,CD,1,6.99,0,0,0,0,0,0,0,0,0,No,RAMBLIN' RECORDS,,,0,
8.40402E+11,'0840401718469,CRC2225,THE BLUE AEROPLANES,OUTSIDER ART,31/10/2025,CHRR,,508,130,0,50,11,CD,1,8.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401718452,CRV2225,THE BLUE AEROPLANES,OUTSIDER ART,31/10/2025,CHRR,,786,110,0,0,15,LP,3,23.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401710746,CRC1679,SUZI QUATRO,"AS, BS & RARITIES",07/11/2025,CHRR,,1036,0,0,500,6,CD,1,8.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401711446,CRV1749,STEVE HARLEY,MAKE ME SMILE,12/04/2025,CHRR,,423,0,4,7,0,7,1,9.99,0,0,0,2,8,4,1044,0,1044,No,CHRYSALIS RECORDS,,,0,RSD2025
8.40402E+11,'840401712061,RMM3291,DE LA SOUL,CLEAR LAKE AUDIOTORIUM,07/03/2025,CHRR,,0,55,0,180,0,12EP,1,14.99,2,0,2,7,21,62,3811,0,3811,No,CHRYSALIS RECORDS,,,0,"Sea green vinyl, gel sleeve with insert"
8.40402E+11,'840401712078,RMM3292,DE LA SOUL,CLEAR LAKE AUDIOTORIUM,07/03/2025,CHRR,,230,11,0,306,0,CD,1,11.99,3,0,3,3,17,17,690,0,690,No,CHRYSALIS RECORDS,,,0,Sea green gel sleeve w/ 4 panel insert
8.40402E+11,'0840401703939,CRV1679,SUZI QUATRO,AS & BS,07/11/2025,CHRR,,1191,8,0,500,40,LP,1,17.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,Red Glitter
8.40402E+11,'0840401714881,EBTG018CD,EVERYTHING BUT THE GIRL,THE BEST OF,14/11/2025,BFRL,,1748,0,0,300,43,CD,1,8.99,0,0,0,0,0,0,0,0,0,No,BUZZIN FLY RECORDS LTD,,,0,
8.40402E+11,'0840401714898,EBTG018V,EVERYTHING BUT THE GIRL,THE BEST OF,14/11/2025,BFRL,,1433,1,0,550,163,LP,2,18.99,0,0,0,0,0,0,0,0,0,No,BUZZIN FLY RECORDS LTD,,,0,
8.40402E+11,'0840401702574,UTVX1,ULTRAVOX,THE COLLECTION [DELUXE EDITION,05/12/2025,CHRR,,0,0,0,0,0,LP,4,44.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,1900,Clear Vinyl
8.40402E+11,'0840401707883,CRV1713,THE BLUE AEROPLANES,MAGICAL REALISM,24/01/2025,CHRR,,669,125,2,103,0,LP,3,22.99,1,2,2,5,2,5,293,0,293,No,CHRYSALIS RECORDS,,,0,2LP Black with 7
8.40402E+11,'0840401707906,CRC1713,THE BLUE AEROPLANES,MAGICAL REALISM,24/01/2025,CHRR,,253,142,0,28,0,CD,1,8.99,4,2,4,22,4,7,495,0,495,No,CHRYSALIS RECORDS,,,0,
51617101918,'051617101918,AMH10191,THE BOBBY DEEMO BAND,RAP THE NIGHT AWAY,27/02/2026,AMHE,,0,0,0,0,0,LP,1,16.99,0,0,0,0,0,0,0,0,0,No,AMHERST RECORDS,,,500,45th Anniversary remastered
8.40402E+11,'0840401717899,UTVC1,ULTRAVOX,THE COLLECTION [2025 REMASTER],05/12/2025,CHRR,,1035,0,0,0,0,CD,1,8.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
8.40402E+11,'0840401702543,UTV1,ULTRAVOX,THE COLLECTION [2025 REMASTER],05/12/2025,CHRR,,1999,1,0,0,0,LP,2,19.99,0,0,0,0,0,0,0,0,0,No,CHRYSALIS RECORDS,,,0,
